trip_id,duration_sec,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_number,zip_code,subscriber_type
402338,430,2014-08-10 21:01:00 UTC,MLK Library,11,2014-08-10 21:08:00 UTC,Japantown,9,665,91803,Customer
43681,399,2013-10-03 00:02:00 UTC,MLK Library,11,2013-10-03 00:09:00 UTC,Japantown,9,99,95112,Subscriber
8366,769,2013-09-01 18:31:00 UTC,MLK Library,11,2013-09-01 18:43:00 UTC,Japantown,9,77,"",Customer
6323,2868,2013-08-30 18:36:00 UTC,MLK Library,11,2013-08-30 19:24:00 UTC,Japantown,9,52,95112,Customer
502070,518,2014-10-16 16:14:00 UTC,MLK Library,11,2014-10-16 16:23:00 UTC,Japantown,9,685,95113,Subscriber
455716,490,2014-09-16 16:12:00 UTC,MLK Library,11,2014-09-16 16:21:00 UTC,Japantown,9,81,95113,Subscriber
481709,545,2014-10-03 09:58:00 UTC,MLK Library,11,2014-10-03 10:07:00 UTC,Japantown,9,77,95112,Subscriber
856546,1050,2015-07-22 05:27:00 UTC,MLK Library,11,2015-07-22 05:45:00 UTC,Japantown,9,20,94104,Subscriber
692379,1764,2015-03-22 10:28:00 UTC,MLK Library,11,2015-03-22 10:58:00 UTC,Japantown,9,105,95123,Customer
563746,418,2014-12-02 18:46:00 UTC,MLK Library,11,2014-12-02 18:53:00 UTC,Japantown,9,135,95112,Subscriber
667412,472,2015-03-04 11:52:00 UTC,MLK Library,11,2015-03-04 12:00:00 UTC,Japantown,9,30,95113,Subscriber
769435,549,2015-05-15 21:07:00 UTC,MLK Library,11,2015-05-15 21:16:00 UTC,Japantown,9,245,95113,Subscriber
446289,455,2014-09-10 10:33:00 UTC,MLK Library,11,2014-09-10 10:41:00 UTC,Japantown,9,128,95113,Subscriber
417480,363,2014-08-20 18:24:00 UTC,MLK Library,11,2014-08-20 18:31:00 UTC,Japantown,9,708,95112,Subscriber
216131,603,2014-03-16 19:17:00 UTC,MLK Library,11,2014-03-16 19:27:00 UTC,Japantown,9,53,95112,Subscriber
550821,465,2014-11-19 10:30:00 UTC,MLK Library,11,2014-11-19 10:38:00 UTC,Japantown,9,12,95113,Subscriber
883725,1024,2015-08-10 18:33:00 UTC,MLK Library,11,2015-08-10 18:50:00 UTC,Japantown,9,107,95112,Subscriber
488699,491,2014-10-08 10:43:00 UTC,MLK Library,11,2014-10-08 10:51:00 UTC,Japantown,9,9,95113,Subscriber
45104,465,2013-10-03 23:18:00 UTC,MLK Library,11,2013-10-03 23:25:00 UTC,Japantown,9,99,95112,Subscriber
151953,669,2014-01-13 18:09:00 UTC,MLK Library,11,2014-01-13 18:20:00 UTC,Japantown,9,180,95112,Subscriber
84899,421,2013-11-05 19:37:00 UTC,MLK Library,11,2013-11-05 19:44:00 UTC,Japantown,9,251,95112,Subscriber
768569,433,2015-05-15 10:45:00 UTC,MLK Library,11,2015-05-15 10:52:00 UTC,Japantown,9,138,95113,Subscriber
109735,712,2013-11-27 13:24:00 UTC,MLK Library,11,2013-11-27 13:36:00 UTC,Japantown,9,181,92117,Customer
519092,1543,2014-10-28 14:48:00 UTC,MLK Library,11,2014-10-28 15:14:00 UTC,Japantown,9,64,95122,Subscriber
58240,392,2013-10-15 00:05:00 UTC,MLK Library,11,2013-10-15 00:12:00 UTC,Japantown,9,99,95112,Subscriber
826984,683,2015-06-29 17:05:00 UTC,MLK Library,11,2015-06-29 17:16:00 UTC,Japantown,9,150,95112,Subscriber
709541,421,2015-04-02 14:52:00 UTC,MLK Library,11,2015-04-02 14:59:00 UTC,Japantown,9,108,95113,Subscriber
39557,572,2013-09-29 19:18:00 UTC,MLK Library,11,2013-09-29 19:27:00 UTC,Japantown,9,12,95112,Subscriber
33146,623,2013-09-24 14:59:00 UTC,MLK Library,11,2013-09-24 15:09:00 UTC,Japantown,9,663,95008,Subscriber
448673,447,2014-09-11 16:13:00 UTC,MLK Library,11,2014-09-11 16:20:00 UTC,Japantown,9,247,95113,Subscriber
526907,412,2014-11-03 13:16:00 UTC,MLK Library,11,2014-11-03 13:23:00 UTC,Japantown,9,694,95113,Subscriber
480301,495,2014-10-02 15:59:00 UTC,MLK Library,11,2014-10-02 16:07:00 UTC,Japantown,9,647,95113,Subscriber
471357,475,2014-09-26 16:04:00 UTC,MLK Library,11,2014-09-26 16:11:00 UTC,Japantown,9,72,95113,Subscriber
460485,955,2014-09-19 08:29:00 UTC,MLK Library,11,2014-09-19 08:45:00 UTC,Japantown,9,144,95122,Subscriber
1148877,528,2016-04-04 18:24:00 UTC,MLK Library,11,2016-04-04 18:33:00 UTC,Japantown,9,208,95113,Subscriber
484976,475,2014-10-06 14:46:00 UTC,MLK Library,11,2014-10-06 14:54:00 UTC,Japantown,9,230,95113,Subscriber
270884,886,2014-05-04 10:08:00 UTC,MLK Library,11,2014-05-04 10:23:00 UTC,Japantown,9,713,90706,Customer
534747,464,2014-11-07 15:06:00 UTC,MLK Library,11,2014-11-07 15:13:00 UTC,Japantown,9,646,95113,Subscriber
9841,439,2013-09-03 14:53:00 UTC,MLK Library,11,2013-09-03 15:00:00 UTC,Japantown,9,653,95112,Subscriber
1237646,795,2016-06-13 14:54:00 UTC,MLK Library,11,2016-06-13 15:08:00 UTC,Japantown,9,646,95112,Subscriber
534363,2229,2014-11-07 09:55:00 UTC,MLK Library,11,2014-11-07 10:32:00 UTC,Japantown,9,51,95122,Subscriber
288457,883,2014-05-17 20:28:00 UTC,MLK Library,11,2014-05-17 20:43:00 UTC,Japantown,9,79,95112,Customer
1160425,518,2016-04-13 14:26:00 UTC,MLK Library,11,2016-04-13 14:34:00 UTC,Japantown,9,167,95112,Customer
46492,541,2013-10-04 22:40:00 UTC,MLK Library,11,2013-10-04 22:49:00 UTC,Japantown,9,31,95112,Subscriber
220538,479,2014-03-19 20:04:00 UTC,MLK Library,11,2014-03-19 20:12:00 UTC,Japantown,9,130,95112,Subscriber
457310,470,2014-09-17 10:28:00 UTC,MLK Library,11,2014-09-17 10:35:00 UTC,Japantown,9,308,95113,Subscriber
685655,450,2015-03-17 14:46:00 UTC,MLK Library,11,2015-03-17 14:53:00 UTC,Japantown,9,43,95113,Subscriber
106403,581,2013-11-24 15:37:00 UTC,MLK Library,11,2013-11-24 15:47:00 UTC,Japantown,9,228,95112,Customer
469609,456,2014-09-25 16:14:00 UTC,MLK Library,11,2014-09-25 16:22:00 UTC,Japantown,9,251,95112,Subscriber
657713,437,2015-02-25 11:15:00 UTC,MLK Library,11,2015-02-25 11:23:00 UTC,Japantown,9,647,95113,Subscriber
129122,438,2013-12-17 21:37:00 UTC,MLK Library,11,2013-12-17 21:44:00 UTC,Japantown,9,176,95112,Subscriber
1210997,397,2016-05-23 01:54:00 UTC,MLK Library,11,2016-05-23 02:01:00 UTC,Japantown,9,55,95112,Subscriber
569828,1691,2014-12-08 13:47:00 UTC,MLK Library,11,2014-12-08 14:15:00 UTC,Japantown,9,253,95122,Subscriber
517084,429,2014-10-27 13:30:00 UTC,MLK Library,11,2014-10-27 13:38:00 UTC,Japantown,9,233,95113,Subscriber
1323320,664,2016-08-19 16:11:00 UTC,MLK Library,11,2016-08-19 16:22:00 UTC,Japantown,9,199,95112,Subscriber
663686,460,2015-03-02 11:49:00 UTC,MLK Library,11,2015-03-02 11:56:00 UTC,Japantown,9,179,95113,Subscriber
748328,747,2015-04-30 18:49:00 UTC,MLK Library,11,2015-04-30 19:01:00 UTC,Japantown,9,84,95112,Customer
737142,487,2015-04-22 18:54:00 UTC,MLK Library,11,2015-04-22 19:03:00 UTC,Japantown,9,679,11106,Customer
175689,631,2014-02-04 15:05:00 UTC,MLK Library,11,2014-02-04 15:15:00 UTC,Japantown,9,49,95112,Subscriber
162612,479,2014-01-22 22:43:00 UTC,MLK Library,11,2014-01-22 22:51:00 UTC,Japantown,9,59,95112,Subscriber
60548,505,2013-10-16 14:26:00 UTC,MLK Library,11,2013-10-16 14:34:00 UTC,Japantown,9,76,95112,Subscriber
614528,459,2015-01-22 14:18:00 UTC,MLK Library,11,2015-01-22 14:26:00 UTC,Japantown,9,662,95113,Subscriber
487026,433,2014-10-07 15:52:00 UTC,MLK Library,11,2014-10-07 15:59:00 UTC,Japantown,9,646,95113,Subscriber
620402,537,2015-01-27 14:52:00 UTC,MLK Library,11,2015-01-27 15:01:00 UTC,Japantown,9,159,95113,Subscriber
629758,443,2015-02-03 14:55:00 UTC,MLK Library,11,2015-02-03 15:02:00 UTC,Japantown,9,707,95113,Subscriber
518375,813,2014-10-28 08:21:00 UTC,MLK Library,11,2014-10-28 08:35:00 UTC,Japantown,9,645,95122,Subscriber
1230136,883,2016-06-07 15:03:00 UTC,MLK Library,11,2016-06-07 15:18:00 UTC,Japantown,9,703,95112,Subscriber
19144,466,2013-09-12 14:53:00 UTC,MLK Library,11,2013-09-12 15:01:00 UTC,Japantown,9,686,95112,Subscriber
703878,457,2015-03-30 11:29:00 UTC,MLK Library,11,2015-03-30 11:37:00 UTC,Japantown,9,197,95113,Subscriber
1194803,636,2016-05-10 15:12:00 UTC,MLK Library,11,2016-05-10 15:22:00 UTC,Japantown,9,213,nil,Customer
1226882,920,2016-06-04 16:06:00 UTC,MLK Library,11,2016-06-04 16:22:00 UTC,Japantown,9,245,95112,Subscriber
1200404,638,2016-05-13 16:03:00 UTC,MLK Library,11,2016-05-13 16:14:00 UTC,Japantown,9,712,95112,Subscriber
631412,466,2015-02-04 11:49:00 UTC,MLK Library,11,2015-02-04 11:57:00 UTC,Japantown,9,668,95113,Subscriber
1156772,744,2016-04-11 14:28:00 UTC,MLK Library,11,2016-04-11 14:40:00 UTC,Japantown,9,658,95109,Subscriber
430836,428,2014-08-29 13:02:00 UTC,MLK Library,11,2014-08-29 13:09:00 UTC,Japantown,9,184,95112,Subscriber
474070,1559,2014-09-29 11:24:00 UTC,MLK Library,11,2014-09-29 11:50:00 UTC,Japantown,9,161,95122,Subscriber
497116,1320,2014-10-14 08:10:00 UTC,MLK Library,11,2014-10-14 08:32:00 UTC,Japantown,9,116,95122,Subscriber
180770,424,2014-02-11 11:54:00 UTC,MLK Library,11,2014-02-11 12:01:00 UTC,Japantown,9,710,94041,Subscriber
50800,673,2013-10-08 20:33:00 UTC,MLK Library,11,2013-10-08 20:44:00 UTC,Japantown,9,96,95112,Subscriber
27627,494,2013-09-19 15:54:00 UTC,MLK Library,11,2013-09-19 16:02:00 UTC,Japantown,9,187,95008,Subscriber
8365,785,2013-09-01 18:31:00 UTC,MLK Library,11,2013-09-01 18:44:00 UTC,Japantown,9,86,95054,Customer
132283,640,2013-12-20 14:41:00 UTC,MLK Library,11,2013-12-20 14:52:00 UTC,Japantown,9,20,97217,Customer
1081360,737,2016-02-04 07:50:00 UTC,MLK Library,11,2016-02-04 08:03:00 UTC,Japantown,9,662,95112,Subscriber
867757,698,2015-07-29 17:33:00 UTC,MLK Library,11,2015-07-29 17:45:00 UTC,Japantown,9,670,95112,Subscriber
741170,565,2015-04-26 08:03:00 UTC,MLK Library,11,2015-04-26 08:13:00 UTC,Japantown,9,108,94536,Subscriber
1094410,623,2016-02-16 09:09:00 UTC,MLK Library,11,2016-02-16 09:20:00 UTC,Japantown,9,195,95112,Subscriber
160401,604,2014-01-21 11:45:00 UTC,MLK Library,11,2014-01-21 11:55:00 UTC,Japantown,9,672,94118,Subscriber
71363,446,2013-10-25 00:05:00 UTC,MLK Library,11,2013-10-25 00:12:00 UTC,Japantown,9,293,95112,Subscriber
645627,416,2015-02-16 11:53:00 UTC,MLK Library,11,2015-02-16 11:59:00 UTC,Japantown,9,295,95113,Subscriber
656133,489,2015-02-24 14:53:00 UTC,MLK Library,11,2015-02-24 15:01:00 UTC,Japantown,9,174,95113,Subscriber
1237315,17997,2016-06-13 09:42:00 UTC,MLK Library,11,2016-06-13 14:42:00 UTC,Japantown,9,252,95112,Customer
463679,422,2014-09-22 10:24:00 UTC,MLK Library,11,2014-09-22 10:31:00 UTC,Japantown,9,133,95113,Subscriber
491022,497,2014-10-09 16:13:00 UTC,MLK Library,11,2014-10-09 16:21:00 UTC,Japantown,9,715,95113,Subscriber
224388,609,2014-03-23 16:27:00 UTC,MLK Library,11,2014-03-23 16:38:00 UTC,Japantown,9,209,95112,Customer
469627,463,2014-09-25 16:20:00 UTC,MLK Library,11,2014-09-25 16:27:00 UTC,Japantown,9,691,95113,Subscriber
22060,788,2013-09-15 11:09:00 UTC,MLK Library,11,2013-09-15 11:22:00 UTC,Japantown,9,683,95110,Subscriber
1188092,530,2016-05-04 16:58:00 UTC,MLK Library,11,2016-05-04 17:07:00 UTC,Japantown,9,217,95113,Subscriber
692378,2179,2015-03-22 10:25:00 UTC,MLK Library,11,2015-03-22 11:02:00 UTC,Japantown,9,51,95124,Customer
32296,750,2013-09-23 21:11:00 UTC,MLK Library,11,2013-09-23 21:24:00 UTC,Japantown,9,686,95212,Customer
860613,470,2015-07-24 10:34:00 UTC,MLK Library,11,2015-07-24 10:42:00 UTC,Japantown,9,162,95112,Subscriber
748326,793,2015-04-30 18:49:00 UTC,MLK Library,11,2015-04-30 19:02:00 UTC,Japantown,9,705,95112,Customer
46086,743,2013-10-04 16:46:00 UTC,MLK Library,11,2013-10-04 16:58:00 UTC,Japantown,9,700,95035,Subscriber
270883,889,2014-05-04 10:08:00 UTC,MLK Library,11,2014-05-04 10:23:00 UTC,Japantown,9,644,90706,Customer
506376,398,2014-10-20 10:27:00 UTC,MLK Library,11,2014-10-20 10:34:00 UTC,Japantown,9,256,95113,Subscriber
493733,961,2014-10-11 11:06:00 UTC,MLK Library,11,2014-10-11 11:22:00 UTC,Japantown,9,89,95122,Subscriber
692372,2487,2015-03-22 10:21:00 UTC,MLK Library,11,2015-03-22 11:02:00 UTC,Japantown,9,186,95124,Customer
623911,422,2015-01-29 14:52:00 UTC,MLK Library,11,2015-01-29 14:59:00 UTC,Japantown,9,219,95113,Subscriber
554490,491,2014-11-21 23:16:00 UTC,MLK Library,11,2014-11-21 23:25:00 UTC,Japantown,9,127,95112,Subscriber
679074,453,2015-03-12 14:55:00 UTC,MLK Library,11,2015-03-12 15:02:00 UTC,Japantown,9,131,95113,Subscriber
392205,666,2014-08-03 18:54:00 UTC,MLK Library,11,2014-08-03 19:05:00 UTC,Japantown,9,119,95128,Customer
373468,544,2014-07-21 22:34:00 UTC,MLK Library,11,2014-07-21 22:43:00 UTC,Japantown,9,49,95112,Subscriber
169606,929,2014-01-29 09:03:00 UTC,MLK Library,11,2014-01-29 09:18:00 UTC,Japantown,9,154,95122,Customer
1245373,783,2016-06-18 12:21:00 UTC,MLK Library,11,2016-06-18 12:34:00 UTC,Japantown,9,713,95112,Subscriber
8313,918,2013-09-01 17:49:00 UTC,MLK Library,11,2013-09-01 18:04:00 UTC,Japantown,9,53,7882,Customer
937170,926,2015-09-18 17:31:00 UTC,MLK Library,11,2015-09-18 17:46:00 UTC,Japantown,9,42,94115,Customer
438495,489,2014-09-04 16:17:00 UTC,MLK Library,11,2014-09-04 16:26:00 UTC,Japantown,9,80,95113,Subscriber
322575,476,2014-06-13 07:25:00 UTC,MLK Library,11,2014-06-13 07:33:00 UTC,Japantown,9,207,95112,Subscriber
920557,515,2015-09-05 15:58:00 UTC,MLK Library,11,2015-09-05 16:06:00 UTC,Japantown,9,206,94103,Subscriber
209694,607,2014-03-11 13:48:00 UTC,MLK Library,11,2014-03-11 13:59:00 UTC,Japantown,9,205,95110,Subscriber
509993,1985,2014-10-22 09:37:00 UTC,MLK Library,11,2014-10-22 10:10:00 UTC,Japantown,9,301,95122,Subscriber
515690,495,2014-10-26 13:06:00 UTC,MLK Library,11,2014-10-26 13:14:00 UTC,Japantown,9,152,95113,Subscriber
683559,421,2015-03-16 11:45:00 UTC,MLK Library,11,2015-03-16 11:52:00 UTC,Japantown,9,119,95113,Subscriber
270703,1270,2014-05-03 17:37:00 UTC,MLK Library,11,2014-05-03 17:58:00 UTC,Japantown,9,98,90706,Customer
199536,700,2014-03-02 19:09:00 UTC,MLK Library,11,2014-03-02 19:21:00 UTC,Japantown,9,214,95112,Subscriber
537734,449,2014-11-10 11:55:00 UTC,MLK Library,11,2014-11-10 12:03:00 UTC,Japantown,9,656,95112,Subscriber
6319,2929,2013-08-30 18:33:00 UTC,MLK Library,11,2013-08-30 19:22:00 UTC,Japantown,9,44,95112,Customer
1226881,923,2016-06-04 16:06:00 UTC,MLK Library,11,2016-06-04 16:21:00 UTC,Japantown,9,308,95112,Customer
375335,469,2014-07-22 19:28:00 UTC,MLK Library,11,2014-07-22 19:36:00 UTC,Japantown,9,703,95112,Subscriber
1226761,983,2016-06-04 13:15:00 UTC,MLK Library,11,2016-06-04 13:31:00 UTC,Japantown,9,150,10035,Customer
1250093,526,2016-06-22 09:45:00 UTC,MLK Library,11,2016-06-22 09:54:00 UTC,Japantown,9,15,92692,Customer
76390,907,2013-10-29 20:41:00 UTC,MLK Library,11,2013-10-29 20:56:00 UTC,Japantown,9,147,95112,Subscriber
647018,400,2015-02-17 14:54:00 UTC,MLK Library,11,2015-02-17 15:01:00 UTC,Japantown,9,43,95113,Subscriber
847808,382,2015-07-15 14:35:00 UTC,MLK Library,11,2015-07-15 14:42:00 UTC,Japantown,9,215,95112,Subscriber
270707,1030,2014-05-03 17:40:00 UTC,MLK Library,11,2014-05-03 17:57:00 UTC,Japantown,9,154,nil,Customer
1238352,762,2016-06-13 21:31:00 UTC,MLK Library,11,2016-06-13 21:44:00 UTC,Japantown,9,249,95112,Subscriber
476131,459,2014-09-30 13:35:00 UTC,MLK Library,11,2014-09-30 13:43:00 UTC,Japantown,9,221,94551,Subscriber
444770,413,2014-09-09 16:17:00 UTC,MLK Library,11,2014-09-09 16:24:00 UTC,Japantown,9,110,95113,Subscriber
49538,388,2013-10-07 23:59:00 UTC,MLK Library,11,2013-10-08 00:06:00 UTC,Japantown,9,31,95112,Subscriber
947318,477,2015-09-26 18:33:00 UTC,MLK Library,11,2015-09-26 18:41:00 UTC,Japantown,9,685,75229,Customer
541755,406,2014-11-12 16:50:00 UTC,MLK Library,11,2014-11-12 16:57:00 UTC,Japantown,9,668,95112,Subscriber
842528,1217,2015-07-11 14:03:00 UTC,MLK Library,11,2015-07-11 14:23:00 UTC,Japantown,9,144,nil,Customer
65137,718,2013-10-19 18:02:00 UTC,MLK Library,11,2013-10-19 18:14:00 UTC,Japantown,9,65,95112,Subscriber
224390,625,2014-03-23 16:28:00 UTC,MLK Library,11,2014-03-23 16:38:00 UTC,Japantown,9,186,95112,Customer
495778,3015,2014-10-13 11:16:00 UTC,MLK Library,11,2014-10-13 12:07:00 UTC,Japantown,9,205,95122,Subscriber
28123,1132,2013-09-19 21:07:00 UTC,MLK Library,11,2013-09-19 21:26:00 UTC,Japantown,9,88,95112,Customer
288460,692,2014-05-17 20:32:00 UTC,MLK Library,11,2014-05-17 20:43:00 UTC,Japantown,9,299,95112,Customer
506277,1812,2014-10-20 09:16:00 UTC,MLK Library,11,2014-10-20 09:46:00 UTC,Japantown,9,107,95122,Subscriber
567142,1242,2014-12-05 10:11:00 UTC,MLK Library,11,2014-12-05 10:31:00 UTC,Japantown,9,664,95122,Subscriber
734700,426,2015-04-21 14:27:00 UTC,MLK Library,11,2015-04-21 14:34:00 UTC,Japantown,9,22,95113,Subscriber
163775,510,2014-01-23 17:24:00 UTC,MLK Library,11,2014-01-23 17:32:00 UTC,Japantown,9,705,95112,Subscriber
499685,474,2014-10-15 10:22:00 UTC,MLK Library,11,2014-10-15 10:29:00 UTC,Japantown,9,710,95113,Subscriber
470314,380,2014-09-25 21:50:00 UTC,MLK Library,11,2014-09-25 21:56:00 UTC,Japantown,9,696,95112,Subscriber
1137990,3047,2016-03-25 18:43:00 UTC,MLK Library,11,2016-03-25 19:34:00 UTC,Japantown,9,55,20001,Customer
453231,478,2014-09-15 10:22:00 UTC,MLK Library,11,2014-09-15 10:29:00 UTC,Japantown,9,702,95113,Subscriber
27466,466,2013-09-19 13:45:00 UTC,MLK Library,11,2013-09-19 13:53:00 UTC,Japantown,9,88,95112,Customer
549646,442,2014-11-18 16:20:00 UTC,MLK Library,11,2014-11-18 16:28:00 UTC,Japantown,9,75,95113,Subscriber
392207,652,2014-08-03 18:54:00 UTC,MLK Library,11,2014-08-03 19:05:00 UTC,Japantown,9,32,95128,Customer
8314,880,2013-09-01 17:49:00 UTC,MLK Library,11,2013-09-01 18:04:00 UTC,Japantown,9,653,7882,Customer
1238066,496,2016-06-13 17:40:00 UTC,MLK Library,11,2016-06-13 17:49:00 UTC,Japantown,9,239,95113,Subscriber
482258,465,2014-10-03 16:47:00 UTC,MLK Library,11,2014-10-03 16:54:00 UTC,Japantown,9,184,95113,Subscriber
318502,787,2014-06-10 14:50:00 UTC,MLK Library,11,2014-06-10 15:03:00 UTC,Japantown,9,10,nil,Customer
36693,362,2013-09-26 23:11:00 UTC,MLK Library,11,2013-09-26 23:17:00 UTC,Japantown,9,198,95112,Subscriber
318500,932,2014-06-10 14:48:00 UTC,MLK Library,11,2014-06-10 15:03:00 UTC,Japantown,9,128,nil,Customer
1218949,477,2016-05-28 13:07:00 UTC,MLK Library,11,2016-05-28 13:15:00 UTC,Japantown,9,217,95112,Subscriber
183648,746,2014-02-13 15:56:00 UTC,MLK Library,11,2014-02-13 16:08:00 UTC,Japantown,9,14,95112,Subscriber
425325,604,2014-08-26 15:43:00 UTC,MLK Library,11,2014-08-26 15:53:00 UTC,Japantown,9,57,95113,Subscriber
705740,790,2015-03-31 11:56:00 UTC,MLK Library,11,2015-03-31 12:09:00 UTC,Japantown,9,31,95109,Subscriber
392208,644,2014-08-03 18:54:00 UTC,MLK Library,11,2014-08-03 19:05:00 UTC,Japantown,9,227,95112,Customer
533108,460,2014-11-06 16:20:00 UTC,MLK Library,11,2014-11-06 16:27:00 UTC,Japantown,9,152,95113,Subscriber
650267,448,2015-02-19 14:52:00 UTC,MLK Library,11,2015-02-19 15:00:00 UTC,Japantown,9,14,95113,Subscriber
937164,1023,2015-09-18 17:29:00 UTC,MLK Library,11,2015-09-18 17:46:00 UTC,Japantown,9,76,94115,Customer
46088,710,2013-10-04 16:47:00 UTC,MLK Library,11,2013-10-04 16:58:00 UTC,Japantown,9,681,95112,Subscriber
67274,481,2013-10-22 00:01:00 UTC,MLK Library,11,2013-10-22 00:09:00 UTC,Japantown,9,59,95112,Subscriber
161195,394,2014-01-21 22:27:00 UTC,MLK Library,11,2014-01-21 22:33:00 UTC,Japantown,9,717,95112,Subscriber
47135,513,2013-10-05 17:07:00 UTC,MLK Library,11,2013-10-05 17:15:00 UTC,Japantown,9,31,95112,Subscriber
556086,524,2014-11-24 10:22:00 UTC,MLK Library,11,2014-11-24 10:31:00 UTC,Japantown,9,210,95113,Subscriber
429313,525,2014-08-28 16:02:00 UTC,MLK Library,11,2014-08-28 16:11:00 UTC,Japantown,9,79,95113,Subscriber
242378,796,2014-04-09 13:54:00 UTC,MLK Library,11,2014-04-09 14:07:00 UTC,Japantown,9,145,95112,Subscriber
1245374,761,2016-06-18 12:21:00 UTC,MLK Library,11,2016-06-18 12:34:00 UTC,Japantown,9,252,95112,Subscriber
157310,422,2014-01-17 15:32:00 UTC,MLK Library,11,2014-01-17 15:39:00 UTC,Japantown,9,242,95112,Subscriber
887576,568,2015-08-12 20:49:00 UTC,MLK Library,11,2015-08-12 20:59:00 UTC,Japantown,9,648,95112,Subscriber
541276,471,2014-11-12 10:26:00 UTC,MLK Library,11,2014-11-12 10:34:00 UTC,Japantown,9,691,95113,Subscriber
492841,473,2014-10-10 15:08:00 UTC,MLK Library,11,2014-10-10 15:16:00 UTC,Japantown,9,679,95113,Subscriber
409055,1552,2014-08-14 15:20:00 UTC,MLK Library,11,2014-08-14 15:46:00 UTC,Japantown,9,178,94041,Subscriber
466079,486,2014-09-23 16:18:00 UTC,MLK Library,11,2014-09-23 16:26:00 UTC,Japantown,9,685,95113,Subscriber
618520,450,2015-01-26 11:40:00 UTC,MLK Library,11,2015-01-26 11:48:00 UTC,Japantown,9,207,95113,Subscriber
246018,618,2014-04-12 14:31:00 UTC,MLK Library,11,2014-04-12 14:41:00 UTC,Japantown,9,62,95112,Subscriber
56837,425,2013-10-13 23:53:00 UTC,MLK Library,11,2013-10-14 00:00:00 UTC,Japantown,9,99,95112,Subscriber
406929,987,2014-08-13 10:17:00 UTC,MLK Library,11,2014-08-13 10:33:00 UTC,Japantown,9,129,95122,Subscriber
1215563,824,2016-05-25 18:09:00 UTC,MLK Library,11,2016-05-25 18:22:00 UTC,Japantown,9,130,95113,Subscriber
325890,371,2014-06-16 10:05:00 UTC,MLK Library,11,2014-06-16 10:11:00 UTC,Japantown,9,45,95112,Subscriber
622063,439,2015-01-28 12:09:00 UTC,MLK Library,11,2015-01-28 12:16:00 UTC,Japantown,9,175,95113,Subscriber
35352,357,2013-09-25 23:59:00 UTC,MLK Library,11,2013-09-26 00:05:00 UTC,Japantown,9,67,95112,Subscriber
182025,509,2014-02-12 11:54:00 UTC,MLK Library,11,2014-02-12 12:02:00 UTC,Japantown,9,140,95112,Subscriber
627828,428,2015-02-02 11:45:00 UTC,MLK Library,11,2015-02-02 11:52:00 UTC,Japantown,9,296,95113,Subscriber
777140,504,2015-05-21 17:58:00 UTC,MLK Library,11,2015-05-21 18:06:00 UTC,Japantown,9,153,95112,Subscriber
23995,487,2013-09-17 07:26:00 UTC,MLK Library,11,2013-09-17 07:34:00 UTC,Japantown,9,61,95112,Subscriber
636158,457,2015-02-09 11:53:00 UTC,MLK Library,11,2015-02-09 12:01:00 UTC,Japantown,9,656,95113,Subscriber
519244,470,2014-10-28 16:09:00 UTC,MLK Library,11,2014-10-28 16:17:00 UTC,Japantown,9,308,95113,Subscriber
659660,529,2015-02-26 14:52:00 UTC,MLK Library,11,2015-02-26 15:01:00 UTC,Japantown,9,175,95113,Subscriber
162043,527,2014-01-22 15:50:00 UTC,MLK Library,11,2014-01-22 15:59:00 UTC,Japantown,9,705,95112,Subscriber
1295027,569,2016-07-28 22:03:00 UTC,MLK Library,11,2016-07-28 22:12:00 UTC,Japantown,9,185,95109,Subscriber
677139,484,2015-03-11 11:43:00 UTC,MLK Library,11,2015-03-11 11:51:00 UTC,Japantown,9,262,95113,Subscriber
204545,736,2014-03-06 18:19:00 UTC,MLK Library,11,2014-03-06 18:32:00 UTC,Japantown,9,135,95112,Subscriber
156246,712,2014-01-16 18:04:00 UTC,MLK Library,11,2014-01-16 18:16:00 UTC,Japantown,9,145,95112,Subscriber
552446,545,2014-11-20 16:18:00 UTC,MLK Library,11,2014-11-20 16:27:00 UTC,Japantown,9,60,95113,Subscriber
55736,518,2013-10-12 16:51:00 UTC,MLK Library,11,2013-10-12 16:59:00 UTC,Japantown,9,67,95112,Subscriber
1150550,507,2016-04-05 18:38:00 UTC,MLK Library,11,2016-04-05 18:47:00 UTC,Japantown,9,88,95112,Subscriber
196025,609,2014-02-25 18:18:00 UTC,MLK Library,11,2014-02-25 18:28:00 UTC,Japantown,9,645,95112,Subscriber
1156802,576,2016-04-11 15:06:00 UTC,MLK Library,11,2016-04-11 15:15:00 UTC,Japantown,9,59,95112,Subscriber
1238353,738,2016-06-13 21:32:00 UTC,MLK Library,11,2016-06-13 21:44:00 UTC,Japantown,9,140,95112,Subscriber
681615,9412,2015-03-14 04:12:00 UTC,MLK Library,11,2015-03-14 06:49:00 UTC,Japantown,9,120,95125,Customer
66755,616,2013-10-21 16:28:00 UTC,MLK Library,11,2013-10-21 16:38:00 UTC,Japantown,9,232,95112,Subscriber
222873,635,2014-03-21 14:15:00 UTC,MLK Library,11,2014-03-21 14:26:00 UTC,Japantown,9,701,95112,Subscriber
40937,397,2013-09-30 23:59:00 UTC,MLK Library,11,2013-10-01 00:05:00 UTC,Japantown,9,198,95112,Subscriber
